,imdb_rating,rotten_tomatoes_score,votos_log,presupuesto_log,awards_won,hours_watched_million,duracion_total,antiguedad,cluster,cluster_nombre
1847,7.2,60,10.133288891514404,3.4339872044851463,1,17,110.0,4,3,Contenido Promedio
1848,6.2,68,10.627769962026784,0.0,0,50,1890.0,6,1,Nicho Subestimado
1849,5.0,42,6.983789965258135,0.0,0,2,540.0,6,1,Nicho Subestimado
1850,7.1,69,6.787844982309579,0.0,0,0,900.0,15,1,Nicho Subestimado
1851,7.6,89,5.762051382780177,0.0,1,0,990.0,34,2,Joya de Critica
1852,7.4,66,7.4073177104694174,2.734367509419584,0,2,102.0,10,3,Contenido Promedio
1853,8.2,88,10.82863891284248,0.0,1,58,1080.0,0,2,Joya de Critica
1854,5.0,54,9.251482315307358,1.0647107369924282,0,5,66.0,6,3,Contenido Promedio
1855,8.5,81,11.694321593687684,3.80666248977032,3,271,107.0,14,2,Joya de Critica
1856,7.8,63,9.662752677191516,1.6486586255873816,0,15,143.0,4,3,Contenido Promedio
1857,5.4,48,9.16188515170678,0.0,0,18,2880.0,2,1,Nicho Subestimado
1858,6.0,61,10.224447232050627,1.0986122886681098,0,26,102.0,6,3,Contenido Promedio
1859,7.4,85,7.592870287844818,4.119037174812473,0,2,128.0,0,2,Joya de Critica
1860,7.6,65,7.075808863978387,0.0,1,0,900.0,33,1,Nicho Subestimado
1861,7.4,60,5.5909869805108565,0.0,0,0,360.0,31,1,Nicho Subestimado
1862,5.3,55,6.100318952020064,0.7419373447293773,0,0,111.0,1,3,Contenido Promedio
1863,8.0,88,6.85751406254539,4.480740107609915,0,1,139.0,2,2,Joya de Critica
1864,7.6,71,8.809713540508268,0.0,0,15,1440.0,0,1,Nicho Subestimado
1865,8.0,73,7.758760544157663,3.6189933266497696,5,3,93.0,3,2,Joya de Critica
1866,5.6,64,5.5053315359323625,1.2809338454620642,0,0,45.0,0,3,Contenido Promedio
1867,4.7,36,8.738254576526122,0.0,0,2,1800.0,1,1,Nicho Subestimado
1868,6.4,53,9.266342562091468,3.109060958860994,0,22,101.0,7,3,Contenido Promedio
1869,8.1,71,8.953898535260459,0.0,1,16,900.0,2,2,Joya de Critica
1870,7.2,76,9.139810605785655,3.3945083935113587,0,18,130.0,7,3,Contenido Promedio
1871,5.7,54,7.300472814267799,0.6418538861723948,0,0,131.0,17,3,Contenido Promedio
1872,7.2,82,6.704414354964107,4.139955073474153,0,1,83.0,11,3,Contenido Promedio
1873,9.8,84,9.972593750934676,0.0,0,34,1350.0,0,2,Joya de Critica
1874,9.3,87,12.051726113191732,0.0,3,337,450.0,5,2,Joya de Critica
1875,8.6,88,9.540219493127752,0.0,0,4,900.0,3,2,Joya de Critica
1876,5.7,53,8.862766742283796,2.9069010598473755,0,9,97.0,9,3,Contenido Promedio
1877,6.0,78,10.475285972792834,3.835141961092188,0,61,74.0,3,3,Contenido Promedio
1878,8.2,85,6.61472560020376,0.0,3,0,900.0,9,2,Joya de Critica
1879,7.5,70,9.913833844590272,3.881563797943437,0,14,97.0,16,3,Contenido Promedio
1880,7.3,63,9.980170777307086,3.407841924380824,0,41,120.0,9,3,Contenido Promedio
1881,4.0,40,11.179073791671597,0.0,0,110,720.0,46,1,Nicho Subestimado
1882,8.5,78,10.436700695179749,3.2068032436339315,0,65,116.0,1,2,Joya de Critica
1883,8.3,90,5.726847747587197,2.451005098112319,2,0,83.0,40,2,Joya de Critica
1884,8.4,76,9.482959566750916,2.5572273113676265,0,4,123.0,3,2,Joya de Critica
1885,7.5,72,9.085797036901582,3.1179499062782403,0,8,135.0,17,3,Contenido Promedio
1886,4.9,39,11.786016605616966,3.3032169733019514,0,131,82.0,34,3,Contenido Promedio
1887,5.6,60,12.34222809231122,2.873564639579784,0,252,107.0,1,3,Contenido Promedio
1888,6.9,64,8.766861821669803,4.325456283185488,0,6,95.0,15,3,Contenido Promedio
1889,7.7,62,11.097243340451463,0.0,1,75,1440.0,1,1,Nicho Subestimado
1890,7.2,84,6.501289670540389,1.9459101490553128,0,0,95.0,20,2,Joya de Critica
1891,6.0,64,5.717027701406222,3.683866912290392,0,0,96.0,2,3,Contenido Promedio
1892,7.5,86,10.146747407435162,0.0,0,22,900.0,3,2,Joya de Critica
1893,6.2,62,10.182103652974162,2.0014800002101243,0,46,127.0,1,3,Contenido Promedio
1894,7.4,90,7.880804344674901,1.3609765531356006,0,5,71.0,2,2,Joya de Critica
1895,7.1,69,8.031710375322042,0.0,1,3,1440.0,5,1,Nicho Subestimado
1896,6.3,58,5.402677381872279,2.1162555148025524,0,0,122.0,46,3,Contenido Promedio
1897,7.5,64,8.886270902072013,0.0,0,4,450.0,2,1,Nicho Subestimado
1898,7.8,72,8.639233817325263,0.0,1,4,540.0,9,2,Joya de Critica
1899,4.2,25,11.296608558998296,3.517497837358316,0,58,71.0,10,3,Contenido Promedio
1900,7.9,79,8.374015421739909,0.0,0,7,540.0,2,2,Joya de Critica
1901,5.7,63,7.237059026124737,1.6486586255873816,0,0,131.0,26,3,Contenido Promedio
1902,8.3,82,7.731930721948486,3.845883202923601,0,3,145.0,10,2,Joya de Critica
1903,6.2,49,10.326137485398393,3.5145260669691587,0,36,123.0,30,3,Contenido Promedio
1904,6.7,67,7.645875825184813,0.0,0,1,1800.0,11,1,Nicho Subestimado
1905,7.5,79,6.635946555686647,2.028148247292285,1,0,74.0,0,2,Joya de Critica
1906,7.1,78,11.469224329699127,1.252762968495368,0,150,134.0,4,2,Joya de Critica
1907,4.9,43,6.073044534100405,0.0,0,0,900.0,21,1,Nicho Subestimado
1908,7.0,63,8.787220328629298,1.2237754316221157,0,7,124.0,8,3,Contenido Promedio
1909,5.2,57,9.387649386946594,1.5040773967762742,0,26,172.0,0,3,Contenido Promedio
1910,6.7,76,8.081784206935001,0.0,2,3,720.0,1,2,Joya de Critica
1911,7.9,74,4.23410650459726,0.0,1,0,1890.0,9,1,Nicho Subestimado
1912,7.9,77,6.610696044717759,3.7232808808312687,0,1,125.0,6,2,Joya de Critica
1913,8.7,91,10.688279111142762,0.0,0,88,4950.0,13,1,Nicho Subestimado
1914,7.1,72,12.652663701959955,2.341805806147327,0,559,103.0,13,3,Contenido Promedio
1915,6.0,55,8.114922974204593,1.791759469228055,0,4,94.0,9,3,Contenido Promedio
1916,6.7,62,9.727346854817254,0.0,0,20,720.0,39,1,Nicho Subestimado
1917,7.2,73,12.816294634715854,2.379546134130174,0,634,105.0,6,3,Contenido Promedio
1918,7.4,90,7.956827122090111,0.0,0,4,810.0,14,2,Joya de Critica
1919,6.3,65,8.620832226175724,0.0,0,11,5940.0,29,1,Nicho Subestimado
1920,5.4,56,7.868636894184167,0.0,0,1,360.0,3,1,Nicho Subestimado
1921,7.5,65,11.86135450469511,0.0,1,199,2970.0,8,1,Nicho Subestimado
1922,6.4,65,13.177608851630309,4.631812116934513,0,359,126.0,10,3,Contenido Promedio
1923,7.8,83,7.817222785508166,1.791759469228055,0,6,114.0,27,2,Joya de Critica
1924,5.8,52,5.318119993844216,0.0,0,0,720.0,10,1,Nicho Subestimado
1925,6.5,44,9.203617826215355,0.0,0,24,360.0,2,1,Nicho Subestimado
1926,6.3,76,8.767017621311778,2.028148247292285,0,5,105.0,20,3,Contenido Promedio
1927,5.9,57,5.209486152841421,2.322387720290225,0,0,112.0,31,3,Contenido Promedio
1928,9.2,83,6.133398042996649,0.0,1,0,1350.0,2,2,Joya de Critica
1929,7.0,85,10.040244985890988,0.0,0,54,450.0,9,2,Joya de Critica
1930,8.7,98,7.5485559791698735,0.0,1,2,2700.0,0,2,Joya de Critica
1931,6.9,72,7.576097340623111,0.0,0,1,900.0,4,1,Nicho Subestimado
1932,6.5,73,12.280080255504924,1.1631508098056809,0,239,117.0,6,3,Contenido Promedio
1933,7.0,88,5.726847747587197,0.0,0,0,1080.0,14,1,Nicho Subestimado
1934,6.2,51,9.91036385647556,4.492001487882454,0,18,121.0,38,3,Contenido Promedio
1935,6.0,64,12.173363486120468,4.642465970731788,0,406,126.0,3,3,Contenido Promedio
1936,5.7,55,12.81219572174677,0.0,0,546,810.0,10,1,Nicho Subestimado
1937,6.1,67,9.655218482441182,3.960813169597578,0,15,110.0,23,3,Contenido Promedio
1938,8.5,73,8.082402253926244,0.0,0,6,1350.0,15,1,Nicho Subestimado
1939,8.4,97,4.564348191467836,2.917770732084279,1,0,127.0,32,2,Joya de Critica
1940,5.5,56,8.834045641167798,0.0,0,4,2160.0,1,1,Nicho Subestimado
1941,7.9,76,9.542158939916048,2.028148247292285,1,18,87.0,7,2,Joya de Critica
1942,8.7,92,6.645090969505644,3.605497845174885,0,0,98.0,28,2,Joya de Critica
1943,8.5,78,8.686935966003333,0.0,0,14,360.0,5,2,Joya de Critica
1944,8.3,91,10.025837919813588,2.96010509591084,1,30,95.0,6,2,Joya de Critica
1945,6.7,68,8.766861821669803,0.0,0,8,720.0,4,1,Nicho Subestimado
1946,6.5,76,9.052633375946147,3.2733640101522705,0,12,82.0,4,3,Contenido Promedio
1947,7.1,75,6.259581464064923,2.3978952727983707,0,0,94.0,46,3,Contenido Promedio
1948,6.6,68,10.013238416495248,0.0,0,35,450.0,10,1,Nicho Subestimado
1949,6.7,73,7.259116128097101,2.509599262378372,0,2,108.0,4,3,Contenido Promedio
1950,4.9,49,7.551186867296149,0.0,0,4,810.0,28,1,Nicho Subestimado
1951,6.8,57,9.827793708166928,0.0,0,39,3240.0,2,1,Nicho Subestimado
1952,9.0,89,4.343805421853684,0.0,0,0,720.0,5,2,Joya de Critica
1953,6.5,62,10.613958801104268,1.252762968495368,0,18,98.0,9,3,Contenido Promedio
1954,5.7,67,12.504920893554695,2.1400661634962708,0,450,105.0,37,3,Contenido Promedio
1955,7.9,76,8.382518288089635,1.824549292051046,1,1,108.0,5,2,Joya de Critica
1956,7.0,78,10.736287973911258,1.840549633397487,0,28,110.0,15,2,Joya de Critica
1957,6.1,56,9.232199706329077,3.747148362237912,0,23,118.0,1,3,Contenido Promedio
1958,7.7,99,7.964155718840937,0.0,8,5,990.0,5,2,Joya de Critica
1959,8.2,89,8.26796230533871,0.0,0,7,1620.0,2,2,Joya de Critica
1960,8.5,75,9.469854424600042,4.9494688588587685,1,13,52.0,5,2,Joya de Critica
1961,8.3,89,7.508787170634276,3.478158422798284,2,1,101.0,13,2,Joya de Critica
1962,7.0,66,8.990441550826862,1.6486586255873816,0,13,71.0,15,3,Contenido Promedio
1963,7.9,75,8.894121641382213,3.2068032436339315,0,4,140.0,7,2,Joya de Critica
1964,6.2,75,10.2098318964431,0.0,0,53,450.0,2,1,Nicho Subestimado
1965,6.6,63,12.997953683869342,2.533696813957432,1,943,111.0,10,3,Contenido Promedio
1966,7.5,67,9.03097444300786,4.168214410788556,1,17,105.0,29,3,Contenido Promedio
1967,5.4,47,9.419709489868552,3.332204510175204,0,4,121.0,10,3,Contenido Promedio
1968,7.5,83,10.015252515866948,0.0,0,14,540.0,4,2,Joya de Critica
1969,6.9,60,10.43593767239878,2.6100697927420065,0,56,127.0,3,3,Contenido Promedio
1970,6.0,64,10.418912582797017,2.760009940032921,0,75,99.0,5,3,Contenido Promedio
1971,7.8,81,9.00380808646717,1.029619417181158,1,12,108.0,2,2,Joya de Critica
1972,6.1,53,6.806829360392176,1.029619417181158,0,1,117.0,6,3,Contenido Promedio
1973,7.5,80,5.963579343618446,2.302585092994046,0,0,109.0,1,2,Joya de Critica
1974,7.0,56,8.916506080039204,0.0,0,10,3600.0,44,1,Nicho Subestimado
1975,6.1,56,9.640693195592126,3.824284091120139,0,35,103.0,2,3,Contenido Promedio
1976,6.6,68,7.338238150065589,0.0,0,2,360.0,9,1,Nicho Subestimado
1977,5.9,43,9.12913031655064,0.0,0,9,1800.0,32,1,Nicho Subestimado
1978,6.5,70,9.132486932771318,1.2809338454620642,0,14,114.0,11,3,Contenido Promedio
1979,8.0,77,10.765786615841384,0.0,0,43,450.0,6,2,Joya de Critica
1980,7.1,89,10.32636681689808,0.0,0,20,1980.0,6,1,Nicho Subestimado
1981,6.8,65,10.971125036904809,2.714694743820879,0,82,104.0,9,3,Contenido Promedio
1982,5.9,62,7.592366128519796,2.694627180770069,0,4,152.0,12,3,Contenido Promedio
1983,7.4,60,11.890745272258068,0.0,0,55,2160.0,4,1,Nicho Subestimado
1984,6.2,50,10.091542641177844,3.332204510175204,0,52,135.0,22,3,Contenido Promedio
1985,5.6,57,6.688354713946762,1.1631508098056809,0,0,126.0,8,3,Contenido Promedio
1986,6.3,48,10.076978567945266,4.875197323201151,0,36,87.0,0,3,Contenido Promedio
1987,7.1,65,12.810626289054198,3.277144732992177,0,858,131.0,2,3,Contenido Promedio
1988,6.0,63,11.930305968626303,0.0,0,234,450.0,3,1,Nicho Subestimado
1989,6.2,60,8.533656917446903,0.0,0,9,900.0,20,1,Nicho Subestimado
1990,6.2,54,6.698268054115413,0.0,0,0,1620.0,11,1,Nicho Subestimado
1991,5.3,69,11.0660288015974,0.0,0,143,270.0,31,1,Nicho Subestimado
1992,5.9,43,8.900412690577083,0.0,0,17,540.0,17,1,Nicho Subestimado
1993,6.5,56,8.560827228436299,1.791759469228055,0,2,120.0,0,3,Contenido Promedio
1994,6.6,47,6.964135612418245,5.661570625846892,1,2,144.0,3,3,Contenido Promedio
1995,7.4,68,8.290794347381356,3.6375861597263857,0,3,118.0,4,3,Contenido Promedio
1996,7.7,99,11.12503992676089,4.05871738457895,0,34,109.0,14,2,Joya de Critica
1997,5.4,52,6.313548046277095,0.0,0,1,450.0,9,1,Nicho Subestimado
1998,9.7,88,9.454462329675584,0.0,1,24,1350.0,10,2,Joya de Critica
1999,5.4,51,10.238852032964804,2.451005098112319,0,62,147.0,7,3,Contenido Promedio
2000,7.2,68,6.963189985870238,4.741447804280639,0,1,90.0,2,3,Contenido Promedio
2001,7.3,71,6.739336627357174,3.459466289786131,0,0,74.0,13,3,Contenido Promedio
2002,6.8,57,8.897135342293316,3.284663565406204,0,14,107.0,15,3,Contenido Promedio
2003,7.2,84,6.806829360392176,2.066862759472976,0,1,143.0,2,2,Joya de Critica
2004,8.2,85,10.09823162932864,3.3603753871419,5,8,121.0,17,2,Joya de Critica
2005,7.0,76,3.9318256327243257,3.186352633162641,0,0,105.0,16,3,Contenido Promedio
2006,5.7,63,11.633203164142222,0.0,0,58,2160.0,11,1,Nicho Subestimado
2007,6.2,59,8.569595870209286,0.0,0,12,450.0,3,1,Nicho Subestimado
2008,7.5,80,8.68946441235669,3.295836866004329,0,9,136.0,13,2,Joya de Critica
2009,5.6,42,8.990192329641772,0.0,0,18,990.0,0,1,Nicho Subestimado
2010,6.8,71,8.447843113281444,0.0,0,5,360.0,3,1,Nicho Subestimado
2011,4.8,54,7.645397699428633,0.5877866649021191,0,4,132.0,19,3,Contenido Promedio
2012,7.5,71,10.139389369949,0.0,0,58,1350.0,4,1,Nicho Subestimado
2013,7.1,76,6.336825731146441,2.1162555148025524,0,0,147.0,6,3,Contenido Promedio
2014,6.7,67,8.865452825753623,1.5040773967762742,0,7,99.0,5,3,Contenido Promedio
2015,5.5,53,10.545893917642871,2.341805806147327,0,81,171.0,0,3,Contenido Promedio
2016,6.5,84,7.00033446027523,3.0204248861443626,0,0,76.0,3,3,Contenido Promedio
2017,7.8,81,8.670257567143075,3.1612467120315646,0,2,131.0,14,2,Joya de Critica
2018,7.1,68,8.736328721332908,2.5877640352277083,0,4,89.0,9,3,Contenido Promedio
2019,5.3,55,6.0063531596017325,3.673765816303888,0,0,147.0,2,3,Contenido Promedio
2020,6.0,59,8.600246746551523,2.8507065015037334,0,8,105.0,2,3,Contenido Promedio
2021,5.6,47,9.00663173330058,3.005682604407159,0,16,89.0,14,3,Contenido Promedio
2022,5.7,59,10.290143539657238,1.5260563034950492,0,49,129.0,42,3,Contenido Promedio
2023,6.5,66,9.613402595468036,2.4932054526026954,0,11,98.0,23,3,Contenido Promedio
2024,6.4,65,10.779247914030242,2.517696472610991,0,98,90.0,16,3,Contenido Promedio
2025,6.9,53,9.415401415739629,3.5496173867804286,0,23,108.0,9,3,Contenido Promedio
2026,8.3,73,10.16277015046621,0.262364264467491,1,49,110.0,7,2,Joya de Critica
2027,7.2,78,9.813945703874634,0.0,0,40,540.0,3,1,Nicho Subestimado
2028,7.4,81,9.386643856444577,0.0,0,8,540.0,5,2,Joya de Critica
2029,6.7,68,8.496990484098719,0.0,0,6,2970.0,12,1,Nicho Subestimado
2030,8.3,81,6.633318433280377,0.0,0,1,1800.0,26,1,Nicho Subestimado
2031,6.5,63,9.51332968849511,1.6094379124341005,0,25,88.0,2,3,Contenido Promedio
2032,6.9,71,9.798349234412823,0.0,0,40,3780.0,12,1,Nicho Subestimado
2033,7.3,55,8.291295851905407,4.138361447638875,0,7,133.0,5,3,Contenido Promedio
2034,6.7,77,8.510772623613315,0.0,0,10,360.0,14,1,Nicho Subestimado
2035,7.4,68,6.947937068614969,3.701301974112493,0,2,132.0,15,3,Contenido Promedio
2036,7.1,63,9.719204072428631,0.0,1,12,5940.0,17,1,Nicho Subestimado
2037,7.9,62,6.267200548541362,0.0,0,0,450.0,11,1,Nicho Subestimado
2038,7.6,78,11.525673857792397,2.631888840136646,1,73,112.0,21,2,Joya de Critica
2039,7.8,82,9.659056522078664,3.529297384289471,0,25,145.0,10,2,Joya de Critica
2040,7.0,70,7.708410667257367,2.3513752571634776,0,1,95.0,7,3,Contenido Promedio
2041,4.6,38,6.754604099487962,0.0,0,1,990.0,29,1,Nicho Subestimado
2042,5.6,54,7.805474625270857,1.2809338454620642,0,4,125.0,12,3,Contenido Promedio
2043,7.0,53,6.576469569048224,2.360854001118021,0,1,124.0,6,3,Contenido Promedio
2044,6.7,68,8.374246182096304,0.0,0,8,1440.0,6,1,Nicho Subestimado
2045,6.4,56,6.933423025730715,0.0,0,2,450.0,5,1,Nicho Subestimado
2046,5.7,61,6.926577033222725,0.0,0,1,1080.0,1,1,Nicho Subestimado
2047,6.6,65,10.293161974737968,0.0,0,57,1080.0,7,1,Nicho Subestimado
2048,5.9,71,11.415720491177032,0.0,0,174,4320.0,26,1,Nicho Subestimado
2049,5.9,53,8.109525659752872,3.93963817246112,0,4,113.0,15,3,Contenido Promedio
2050,5.7,62,9.67570827281739,3.653252276470785,0,22,113.0,6,3,Contenido Promedio
2051,6.8,73,10.933785311020364,2.8903717578961645,0,18,68.0,6,3,Contenido Promedio
2052,6.0,55,9.763765609360991,3.157000421150113,0,12,102.0,15,3,Contenido Promedio
2053,6.3,50,8.985695694535705,2.360854001118021,0,15,98.0,30,3,Contenido Promedio
2054,7.0,69,10.322789817432314,5.993961427306569,2,22,96.0,2,3,Contenido Promedio
2055,5.1,37,9.959962399464109,3.284663565406204,0,34,151.0,16,3,Contenido Promedio
2056,6.4,49,8.332308352219117,2.128231705849268,0,3,106.0,31,3,Contenido Promedio
2057,8.0,85,8.885717651712119,0.0,0,11,990.0,5,2,Joya de Critica
2058,7.3,72,7.187657164114956,3.5751506887855933,0,1,102.0,6,3,Contenido Promedio
2059,7.2,60,9.05963375455148,3.3603753871419,0,15,104.0,9,3,Contenido Promedio
2060,6.8,73,12.829154057826631,3.688879454113936,0,438,135.0,11,3,Contenido Promedio
2061,8.3,82,6.315358001522335,1.4586150226995167,0,0,96.0,0,2,Joya de Critica
2062,5.2,54,9.498822124598528,0.0,0,33,450.0,8,1,Nicho Subestimado
2063,8.6,88,6.51471269087253,2.302585092994046,0,0,117.0,5,2,Joya de Critica
2064,7.1,76,9.396653950039674,0.0,0,14,2520.0,1,1,Nicho Subestimado
2065,6.0,64,8.855663430700124,0.0,0,15,1080.0,3,1,Nicho Subestimado
2066,5.5,53,8.999742789830492,1.1939224684724346,0,3,112.0,11,3,Contenido Promedio
2067,6.9,67,9.967541581326234,3.484312288372662,0,45,150.0,4,3,Contenido Promedio
2068,6.2,67,7.570443252057374,1.6863989535702288,0,2,107.0,4,3,Contenido Promedio
2069,7.3,84,8.400209835930418,0.0,0,4,540.0,5,2,Joya de Critica
2070,8.8,88,11.26520741908944,2.1400661634962708,1,51,103.0,12,2,Joya de Critica
2071,6.9,67,7.486613313139955,0.0,0,3,450.0,1,1,Nicho Subestimado
2072,4.7,37,8.073714641109857,2.660259537265861,0,3,75.0,11,3,Contenido Promedio
2073,8.2,76,9.975901233045173,2.4336133554004498,1,7,121.0,22,2,Joya de Critica
2074,8.2,96,9.842728546690564,0.6931471805599453,3,40,139.0,6,2,Joya de Critica
2075,5.6,60,8.250358951477294,2.2925347571405443,0,1,86.0,15,3,Contenido Promedio
2076,7.7,72,8.98205864280585,2.0412203288596382,0,8,132.0,25,2,Joya de Critica
2077,5.7,61,9.326344047732489,0.0,0,22,1350.0,5,1,Nicho Subestimado
2078,7.1,72,9.629379600111465,2.128231705849268,0,33,152.0,3,3,Contenido Promedio
2079,7.3,72,10.571675835054878,1.029619417181158,0,93,128.0,11,2,Joya de Critica
2080,7.4,79,9.06242024189956,3.05870707271538,0,13,77.0,26,2,Joya de Critica
2081,5.9,64,6.171700597410915,3.462606009790799,0,0,54.0,7,3,Contenido Promedio
2082,6.1,67,9.745780556506093,0.0,0,15,1350.0,7,1,Nicho Subestimado
2083,7.7,82,7.576097340623111,2.3978952727983707,1,1,99.0,21,2,Joya de Critica
2084,7.1,69,9.18840146445743,5.517051209373546,0,23,142.0,3,3,Contenido Promedio
2085,6.8,66,9.645558438233694,1.5040773967762742,0,13,121.0,5,3,Contenido Promedio
2086,6.5,78,13.665423443991934,3.845883202923601,0,1947,99.0,12,0,Blockbuster Costoso
2087,7.8,89,6.747586526829315,0.0,3,0,270.0,9,2,Joya de Critica
2088,8.0,78,8.803273982501045,0.0,0,3,900.0,10,2,Joya de Critica
2089,6.7,77,10.13479766651673,0.0,0,27,1620.0,9,1,Nicho Subestimado
2090,5.6,54,8.993303139093733,2.9014215940827497,0,12,97.0,17,3,Contenido Promedio
2091,7.3,85,11.030120243887284,3.899950424193877,0,108,106.0,6,2,Joya de Critica
2092,6.3,73,6.52649485957079,0.0,0,1,720.0,8,1,Nicho Subestimado
2093,6.4,55,9.147294070258548,3.242592351485517,0,3,93.0,9,3,Contenido Promedio
2094,9.2,99,10.849142893040186,2.8678989020441064,0,23,144.0,14,2,Joya de Critica
2095,6.1,51,6.563855526532128,3.2733640101522705,0,1,93.0,8,3,Contenido Promedio
2096,5.8,53,8.847647355711887,1.6863989535702288,0,6,143.0,9,3,Contenido Promedio
2097,7.4,76,9.419466131522189,3.374168709274236,0,9,89.0,3,3,Contenido Promedio
2098,8.3,86,6.07073772800249,2.785011242238338,0,0,132.0,26,2,Joya de Critica
2099,6.8,75,11.952791999795725,0.0,0,276,1350.0,8,1,Nicho Subestimado
2100,7.3,68,11.540842142964436,2.360854001118021,1,136,120.0,0,2,Joya de Critica
2101,5.2,51,9.717519354821976,3.1780538303479458,0,36,114.0,16,3,Contenido Promedio
2102,7.5,64,9.924416995717158,2.1162555148025524,0,42,128.0,3,3,Contenido Promedio
2103,7.3,66,7.237778191923443,1.9315214116032136,0,0,142.0,7,3,Contenido Promedio
2104,5.9,53,7.181591944611865,0.0,0,2,360.0,0,1,Nicho Subestimado
2105,8.3,95,7.497207223203318,2.525728644308256,1,1,102.0,23,2,Joya de Critica
2106,6.4,52,7.282073658093465,0.0,0,1,2880.0,19,1,Nicho Subestimado
2107,7.3,62,9.011523512653032,1.2809338454620642,0,17,91.0,0,3,Contenido Promedio
2108,8.2,85,10.115772360515464,0.0,0,40,360.0,9,2,Joya de Critica
2109,7.8,62,11.32917088188439,3.250374491927572,5,171,72.0,10,2,Joya de Critica
2110,8.0,76,7.648739788956242,3.990834185852436,3,4,99.0,1,2,Joya de Critica
2111,6.9,67,10.17652542012418,1.840549633397487,0,49,97.0,3,3,Contenido Promedio
2112,7.4,61,7.055312843339752,0.0,0,0,720.0,5,1,Nicho Subestimado
2113,6.5,53,9.1369090938903,1.589235205116581,0,15,103.0,11,3,Contenido Promedio
2114,6.6,58,8.85666093701725,0.0,0,3,2970.0,6,1,Nicho Subestimado
2115,5.8,54,5.717027701406222,2.6100697927420065,0,0,116.0,7,3,Contenido Promedio
2116,5.9,66,5.786897381366708,0.0,0,0,900.0,4,1,Nicho Subestimado
2117,7.3,60,11.121866094169665,0.0,0,130,810.0,36,1,Nicho Subestimado
2118,6.3,69,9.062652099076578,0.0,0,13,810.0,1,1,Nicho Subestimado
2119,5.4,63,9.733529254725571,0.0,0,35,450.0,3,1,Nicho Subestimado
2120,7.2,88,9.01225522000275,0.0,0,4,1800.0,14,1,Nicho Subestimado
2121,8.5,90,9.367087677650709,2.1162555148025524,0,18,109.0,7,2,Joya de Critica
2122,7.6,81,10.883729132902106,2.0541237336955462,0,47,96.0,14,2,Joya de Critica
2123,5.6,58,8.178919332848396,3.254242968705492,0,3,51.0,17,3,Contenido Promedio
2124,7.4,72,10.22904327741599,0.0,0,25,720.0,43,1,Nicho Subestimado
2125,5.5,56,12.069748786168525,3.653252276470785,0,175,87.0,32,3,Contenido Promedio
2126,5.8,53,9.251290358305138,1.62924053973028,0,15,85.0,10,3,Contenido Promedio
2127,5.7,53,8.3707791729607,0.0,0,4,1800.0,35,1,Nicho Subestimado
2128,7.1,80,4.709530201312334,0.0,0,0,270.0,1,2,Joya de Critica
2129,7.0,75,10.983698232023686,0.0,0,137,1800.0,0,1,Nicho Subestimado
2130,8.1,82,6.642486801367256,3.4242626545931514,2,1,165.0,10,2,Joya de Critica
